loop_step,building,building_time_step,series_length,indoor_at_time_step,setpoint_at_time_step,comfort_band_at_time_step,occupants_at_time_step,upper_boundary_at_time_step,violation_at_time_step,indoor_at_previous,setpoint_at_previous,comfort_band_at_previous,occupants_at_previous,upper_boundary_at_previous,violation_at_previous,indoor_at_last,setpoint_at_last,comfort_band_at_last,occupants_at_last,upper_boundary_at_last,violation_at_last
328,3,328,329,23.89952850341797,23.88888931274414,2.0,1.0,25.88888931274414,0,26.77979278564453,24.16666603088379,2.0,1.0,26.16666603088379,1,23.89952850341797,23.88888931274414,2.0,1.0,25.88888931274414,0
329,1,329,330,26.666671752929688,26.66666603088379,2.0,2.0,28.66666603088379,0,32.70563888549805,26.66666603088379,2.0,3.0,28.66666603088379,1,26.666671752929688,26.66666603088379,2.0,2.0,28.66666603088379,0
329,2,329,330,24.993864059448242,25.0,2.0,0.0,27.0,0,29.431255340576172,25.0,2.0,0.0,27.0,0,24.993864059448242,25.0,2.0,0.0,27.0,0
329,3,329,330,24.438594818115234,24.44444465637207,2.0,1.0,26.44444465637207,0,27.0174560546875,23.88888931274414,2.0,1.0,25.88888931274414,1,24.438594818115234,24.44444465637207,2.0,1.0,26.44444465637207,0
330,1,330,331,25.354780197143555,25.33333396911621,2.0,3.0,27.33333396911621,0,32.501407623291016,26.66666603088379,2.0,2.0,28.66666603088379,1,25.354780197143555,25.33333396911621,2.0,3.0,27.33333396911621,0
330,2,330,331,24.99687957763672,25.0,2.0,0.0,27.0,0,29.071353912353516,25.0,2.0,0.0,27.0,0,24.99687957763672,25.0,2.0,0.0,27.0,0
330,3,330,331,24.44438934326172,24.44444465637207,2.0,2.0,26.44444465637207,0,27.325105667114258,24.44444465637207,2.0,1.0,26.44444465637207,1,24.44438934326172,24.44444465637207,2.0,2.0,26.44444465637207,0
331,1,331,332,24.453758239746094,24.44444465637207,2.0,3.0,26.44444465637207,0,32.57352066040039,25.33333396911621,2.0,3.0,27.33333396911621,1,24.453758239746094,24.44444465637207,2.0,3.0,26.44444465637207,0
331,2,331,332,24.997806549072266,25.0,2.0,1.0,27.0,0,29.05746841430664,25.0,2.0,0.0,27.0,0,24.997806549072266,25.0,2.0,1.0,27.0,0
331,3,331,332,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0,27.70415687561035,24.44444465637207,2.0,2.0,26.44444465637207,1,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0
332,1,332,333,24.444538116455078,24.44444465637207,2.0,3.0,26.44444465637207,0,31.937633514404297,24.44444465637207,2.0,3.0,26.44444465637207,1,24.444538116455078,24.44444465637207,2.0,3.0,26.44444465637207,0
332,2,332,333,24.99829864501953,25.0,2.0,1.0,27.0,0,27.958702087402344,25.0,2.0,1.0,27.0,1,24.99829864501953,25.0,2.0,1.0,27.0,0
332,3,332,333,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0,27.45703125,24.44444465637207,2.0,2.0,26.44444465637207,1,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0
333,1,333,334,24.444454193115234,24.44444465637207,2.0,3.0,26.44444465637207,0,31.403274536132812,24.44444465637207,2.0,3.0,26.44444465637207,1,24.444454193115234,24.44444465637207,2.0,3.0,26.44444465637207,0
333,2,333,334,24.998172760009766,25.0,2.0,1.0,27.0,0,27.146759033203125,25.0,2.0,1.0,27.0,1,24.998172760009766,25.0,2.0,1.0,27.0,0
333,3,333,334,24.116039276123047,24.11111068725586,2.0,2.0,26.11111068725586,0,27.3834228515625,24.44444465637207,2.0,2.0,26.44444465637207,1,24.116039276123047,24.11111068725586,2.0,2.0,26.11111068725586,0
334,1,334,335,24.4444522857666,24.44444465637207,2.0,3.0,26.44444465637207,0,31.135910034179688,24.44444465637207,2.0,3.0,26.44444465637207,1,24.4444522857666,24.44444465637207,2.0,3.0,26.44444465637207,0
334,2,334,335,24.998180389404297,25.0,2.0,1.0,27.0,0,26.646839141845703,25.0,2.0,1.0,27.0,0,24.998180389404297,25.0,2.0,1.0,27.0,0
334,3,334,335,23.894651412963867,23.88888931274414,2.0,2.0,25.88888931274414,0,27.179141998291016,24.11111068725586,2.0,2.0,26.11111068725586,1,23.894651412963867,23.88888931274414,2.0,2.0,25.88888931274414,0
335,1,335,336,24.444454193115234,24.44444465637207,2.0,3.0,26.44444465637207,0,31.95696258544922,24.44444465637207,2.0,3.0,26.44444465637207,1,24.444454193115234,24.44444465637207,2.0,3.0,26.44444465637207,0
335,2,335,336,24.777563095092773,24.77777862548828,2.0,1.0,26.77777862548828,0,26.995819091796875,25.0,2.0,1.0,27.0,0,24.777563095092773,24.77777862548828,2.0,1.0,26.77777862548828,0
335,3,335,336,24.440643310546875,24.44444465637207,2.0,2.0,26.44444465637207,0,26.674863815307617,23.88888931274414,2.0,2.0,25.88888931274414,1,24.440643310546875,24.44444465637207,2.0,2.0,26.44444465637207,0
336,1,336,337,23.373706817626953,23.27777862548828,2.0,3.0,25.27777862548828,0,30.22665786743164,24.44444465637207,2.0,3.0,26.44444465637207,1,23.373706817626953,23.27777862548828,2.0,3.0,25.27777862548828,0
336,2,336,337,23.368440628051758,23.33333396911621,2.0,1.0,25.33333396911621,0,25.339277267456055,24.77777862548828,2.0,1.0,26.77777862548828,0,23.368440628051758,23.33333396911621,2.0,1.0,25.33333396911621,0
336,3,336,337,24.444366455078125,24.44444465637207,2.0,2.0,26.44444465637207,0,26.619171142578125,24.44444465637207,2.0,2.0,26.44444465637207,1,24.444366455078125,24.44444465637207,2.0,2.0,26.44444465637207,0
337,1,337,338,22.26214027404785,22.22222137451172,2.0,3.0,24.22222137451172,0,30.601627349853516,23.27777862548828,2.0,3.0,25.27777862548828,1,22.26214027404785,22.22222137451172,2.0,3.0,24.22222137451172,0
337,2,337,338,23.549863815307617,23.55555534362793,2.0,1.0,25.55555534362793,0,25.592437744140625,23.33333396911621,2.0,1.0,25.33333396911621,1,23.549863815307617,23.55555534362793,2.0,1.0,25.55555534362793,0
337,3,337,338,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0,26.408550262451172,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0
338,1,338,339,22.223203659057617,22.22222137451172,2.0,3.0,24.22222137451172,0,30.789459228515625,22.22222137451172,2.0,3.0,24.22222137451172,1,22.223203659057617,22.22222137451172,2.0,3.0,24.22222137451172,0
338,2,338,339,24.52202033996582,25.0,2.0,1.0,27.0,0,25.73961067199707,23.55555534362793,2.0,1.0,25.55555534362793,1,24.52202033996582,25.0,2.0,1.0,27.0,0
338,3,338,339,24.444442749023438,24.44444465637207,2.0,2.0,26.44444465637207,0,26.233016967773438,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444442749023438,24.44444465637207,2.0,2.0,26.44444465637207,0
339,1,339,340,22.22234344482422,22.22222137451172,2.0,3.0,24.22222137451172,0,30.520164489746094,22.22222137451172,2.0,3.0,24.22222137451172,1,22.22234344482422,22.22222137451172,2.0,3.0,24.22222137451172,0
339,2,339,340,24.8321475982666,25.0,2.0,1.0,27.0,0,25.89885902404785,25.0,2.0,1.0,27.0,0,24.8321475982666,25.0,2.0,1.0,27.0,0
339,3,339,340,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0,25.91211700439453,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0
340,1,340,341,22.222278594970703,22.22222137451172,2.0,3.0,24.22222137451172,0,30.197101593017578,22.22222137451172,2.0,3.0,24.22222137451172,1,22.222278594970703,22.22222137451172,2.0,3.0,24.22222137451172,0
340,2,340,341,24.99993133544922,25.0,2.0,1.0,27.0,0,25.810871124267578,25.0,2.0,1.0,27.0,0,24.99993133544922,25.0,2.0,1.0,27.0,0
340,3,340,341,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0,25.63909912109375,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0
341,1,341,342,22.22219467163086,22.22222137451172,2.0,3.0,24.22222137451172,0,29.912784576416016,22.22222137451172,2.0,3.0,24.22222137451172,1,22.22219467163086,22.22222137451172,2.0,3.0,24.22222137451172,0
341,2,341,342,24.999828338623047,25.0,2.0,1.0,27.0,0,25.587886810302734,25.0,2.0,1.0,27.0,0,24.999828338623047,25.0,2.0,1.0,27.0,0
341,3,341,342,24.444421768188477,24.44444465637207,2.0,1.0,26.44444465637207,0,25.43545150756836,24.44444465637207,2.0,1.0,26.44444465637207,0,24.444421768188477,24.44444465637207,2.0,1.0,26.44444465637207,0
342,1,342,343,22.22222900390625,22.22222137451172,2.0,1.0,24.22222137451172,0,29.707523345947266,22.22222137451172,2.0,3.0,24.22222137451172,1,22.22222900390625,22.22222137451172,2.0,1.0,24.22222137451172,0
342,2,342,343,24.998512268066406,25.0,2.0,1.0,27.0,0,25.35130500793457,25.0,2.0,1.0,27.0,0,24.998512268066406,25.0,2.0,1.0,27.0,0
342,3,342,343,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0,25.183574676513672,24.44444465637207,2.0,1.0,26.44444465637207,0,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0
343,1,343,344,22.277509689331055,22.27777862548828,2.0,1.0,24.27777862548828,0,29.81149673461914,22.22222137451172,2.0,1.0,24.22222137451172,1,22.277509689331055,22.27777862548828,2.0,1.0,24.27777862548828,0
343,2,343,344,24.998294830322266,25.0,2.0,1.0,27.0,0,25.83014678955078,25.0,2.0,1.0,27.0,0,24.998294830322266,25.0,2.0,1.0,27.0,0
343,3,343,344,24.44445037841797,24.44444465637207,2.0,1.0,26.44444465637207,0,25.31444549560547,24.44444465637207,2.0,1.0,26.44444465637207,0,24.44445037841797,24.44444465637207,2.0,1.0,26.44444465637207,0
344,1,344,345,22.77535629272461,22.77777862548828,2.0,1.0,24.77777862548828,0,29.53848648071289,22.27777862548828,2.0,1.0,24.27777862548828,1,22.77535629272461,22.77777862548828,2.0,1.0,24.77777862548828,0
344,2,344,345,24.997793197631836,25.0,2.0,1.0,27.0,0,25.846172332763672,25.0,2.0,1.0,27.0,0,24.997793197631836,25.0,2.0,1.0,27.0,0
344,3,344,345,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0,25.529613494873047,24.44444465637207,2.0,1.0,26.44444465637207,0,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0
345,1,345,346,24.37324333190918,24.44444465637207,2.0,1.0,26.44444465637207,0,29.716323852539062,22.77777862548828,2.0,1.0,24.77777862548828,1,24.37324333190918,24.44444465637207,2.0,1.0,26.44444465637207,0
345,2,345,346,23.646209716796875,23.61111068725586,2.0,1.0,25.61111068725586,0,26.104381561279297,25.0,2.0,1.0,27.0,0,23.646209716796875,23.61111068725586,2.0,1.0,25.61111068725586,0
345,3,345,346,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0,25.718677520751953,24.44444465637207,2.0,1.0,26.44444465637207,0,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0
346,1,346,347,24.444347381591797,24.44444465637207,2.0,1.0,26.44444465637207,0,30.175960540771484,24.44444465637207,2.0,1.0,26.44444465637207,1,24.444347381591797,24.44444465637207,2.0,1.0,26.44444465637207,0
346,2,346,347,23.331825256347656,23.33333396911621,2.0,1.0,25.33333396911621,0,26.484100341796875,23.61111068725586,2.0,1.0,25.61111068725586,1,23.331825256347656,23.33333396911621,2.0,1.0,25.33333396911621,0
346,3,346,347,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0,25.911758422851562,24.44444465637207,2.0,1.0,26.44444465637207,0,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0
347,1,347,348,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0,30.51641082763672,24.44444465637207,2.0,1.0,26.44444465637207,1,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0
347,2,347,348,24.681873321533203,24.72222137451172,2.0,0.0,26.72222137451172,0,27.11172866821289,23.33333396911621,2.0,1.0,25.33333396911621,1,24.681873321533203,24.72222137451172,2.0,0.0,26.72222137451172,0
347,3,347,348,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0,26.179698944091797,24.44444465637207,2.0,1.0,26.44444465637207,0,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0
348,1,348,349,24.4444522857666,24.44444465637207,2.0,2.0,26.44444465637207,0,30.800052642822266,24.44444465637207,2.0,1.0,26.44444465637207,1,24.4444522857666,24.44444465637207,2.0,2.0,26.44444465637207,0
348,2,348,349,24.995208740234375,25.0,2.0,0.0,27.0,0,27.173019409179688,24.72222137451172,2.0,0.0,26.72222137451172,0,24.995208740234375,25.0,2.0,0.0,27.0,0
348,3,348,349,24.44445037841797,24.44444465637207,2.0,0.0,26.44444465637207,0,26.361223220825195,24.44444465637207,2.0,1.0,26.44444465637207,0,24.44445037841797,24.44444465637207,2.0,0.0,26.44444465637207,0
349,1,349,350,25.281837463378906,25.33333396911621,2.0,2.0,27.33333396911621,0,31.616756439208984,24.44444465637207,2.0,2.0,26.44444465637207,1,25.281837463378906,25.33333396911621,2.0,2.0,27.33333396911621,0
349,2,349,350,24.994680404663086,25.0,2.0,0.0,27.0,0,28.265968322753906,25.0,2.0,0.0,27.0,0,24.994680404663086,25.0,2.0,0.0,27.0,0
349,3,349,350,24.4444522857666,24.44444465637207,2.0,0.0,26.44444465637207,0,26.459741592407227,24.44444465637207,2.0,0.0,26.44444465637207,0,24.4444522857666,24.44444465637207,2.0,0.0,26.44444465637207,0
350,1,350,351,24.547809600830078,24.44444465637207,2.0,3.0,26.44444465637207,0,31.86896514892578,25.33333396911621,2.0,2.0,27.33333396911621,1,24.547809600830078,24.44444465637207,2.0,3.0,26.44444465637207,0
350,2,350,351,24.991226196289062,25.0,2.0,0.0,27.0,0,28.56573486328125,25.0,2.0,0.0,27.0,0,24.991226196289062,25.0,2.0,0.0,27.0,0
350,3,350,351,24.444454193115234,24.44444465637207,2.0,0.0,26.44444465637207,0,26.548282623291016,24.44444465637207,2.0,0.0,26.44444465637207,0,24.444454193115234,24.44444465637207,2.0,0.0,26.44444465637207,0
351,1,351,352,24.445905685424805,24.44444465637207,2.0,2.0,26.44444465637207,0,32.43749237060547,24.44444465637207,2.0,3.0,26.44444465637207,1,24.445905685424805,24.44444465637207,2.0,2.0,26.44444465637207,0
351,2,351,352,24.992294311523438,25.0,2.0,0.0,27.0,0,29.13304901123047,25.0,2.0,0.0,27.0,0,24.992294311523438,25.0,2.0,0.0,27.0,0
351,3,351,352,24.04354476928711,24.0,2.0,0.0,26.0,0,26.815839767456055,24.44444465637207,2.0,0.0,26.44444465637207,0,24.04354476928711,24.0,2.0,0.0,26.0,0
352,1,352,353,24.44451141357422,24.44444465637207,2.0,2.0,26.44444465637207,0,32.37938690185547,24.44444465637207,2.0,2.0,26.44444465637207,1,24.44451141357422,24.44444465637207,2.0,2.0,26.44444465637207,0
352,2,352,353,24.993864059448242,25.0,2.0,0.0,27.0,0,29.11922264099121,25.0,2.0,0.0,27.0,0,24.993864059448242,25.0,2.0,0.0,27.0,0
352,3,352,353,23.894628524780273,23.88888931274414,2.0,1.0,25.88888931274414,0,26.885910034179688,24.0,2.0,0.0,26.0,0,23.894628524780273,23.88888931274414,2.0,1.0,25.88888931274414,0
353,1,353,354,24.44445037841797,24.44444465637207,2.0,2.0,26.44444465637207,0,32.515159606933594,24.44444465637207,2.0,2.0,26.44444465637207,1,24.44445037841797,24.44444465637207,2.0,2.0,26.44444465637207,0
353,2,353,354,24.99506187438965,25.0,2.0,0.0,27.0,0,29.237834930419922,25.0,2.0,0.0,27.0,0,24.99506187438965,25.0,2.0,0.0,27.0,0
353,3,353,354,24.270673751831055,24.27777862548828,2.0,2.0,26.27777862548828,0,27.380889892578125,23.88888931274414,2.0,1.0,25.88888931274414,1,24.270673751831055,24.27777862548828,2.0,2.0,26.27777862548828,0
354,1,354,355,24.44445037841797,24.44444465637207,2.0,2.0,26.44444465637207,0,32.55495071411133,24.44444465637207,2.0,2.0,26.44444465637207,1,24.44445037841797,24.44444465637207,2.0,2.0,26.44444465637207,0
354,2,354,355,24.996171951293945,25.0,2.0,0.0,27.0,0,29.168684005737305,25.0,2.0,0.0,27.0,0,24.996171951293945,25.0,2.0,0.0,27.0,0
354,3,354,355,23.896793365478516,23.88888931274414,2.0,2.0,25.88888931274414,0,27.943138122558594,24.27777862548828,2.0,2.0,26.27777862548828,1,23.896793365478516,23.88888931274414,2.0,2.0,25.88888931274414,0
355,1,355,356,24.44445037841797,24.44444465637207,2.0,3.0,26.44444465637207,0,32.65994644165039,24.44444465637207,2.0,2.0,26.44444465637207,1,24.44445037841797,24.44444465637207,2.0,3.0,26.44444465637207,0
355,2,355,356,24.997451782226562,25.0,2.0,0.0,27.0,0,29.162067413330078,25.0,2.0,0.0,27.0,0,24.997451782226562,25.0,2.0,0.0,27.0,0
355,3,355,356,23.888978958129883,23.88888931274414,2.0,2.0,25.88888931274414,0,28.186676025390625,23.88888931274414,2.0,2.0,25.88888931274414,1,23.888978958129883,23.88888931274414,2.0,2.0,25.88888931274414,0
356,1,356,357,24.4444522857666,24.44444465637207,2.0,3.0,26.44444465637207,0,32.34626007080078,24.44444465637207,2.0,3.0,26.44444465637207,1,24.4444522857666,24.44444465637207,2.0,3.0,26.44444465637207,0
356,2,356,357,24.721317291259766,24.72222137451172,2.0,1.0,26.72222137451172,0,28.05455780029297,25.0,2.0,0.0,27.0,0,24.721317291259766,24.72222137451172,2.0,1.0,26.72222137451172,0
356,3,356,357,23.88889503479004,23.88888931274414,2.0,2.0,25.88888931274414,0,28.104225158691406,23.88888931274414,2.0,2.0,25.88888931274414,1,23.88889503479004,23.88888931274414,2.0,2.0,25.88888931274414,0
357,1,357,358,24.4444522857666,24.44444465637207,2.0,3.0,26.44444465637207,0,32.22736358642578,24.44444465637207,2.0,3.0,26.44444465637207,1,24.4444522857666,24.44444465637207,2.0,3.0,26.44444465637207,0
357,2,357,358,23.895362854003906,23.88888931274414,2.0,1.0,25.88888931274414,0,27.86221694946289,24.72222137451172,2.0,1.0,26.72222137451172,1,23.895362854003906,23.88888931274414,2.0,1.0,25.88888931274414,0
357,3,357,358,23.88889503479004,23.88888931274414,2.0,2.0,25.88888931274414,0,28.05807876586914,23.88888931274414,2.0,2.0,25.88888931274414,1,23.88889503479004,23.88888931274414,2.0,2.0,25.88888931274414,0
358,1,358,359,24.44445037841797,24.44444465637207,2.0,3.0,26.44444465637207,0,31.65597152709961,24.44444465637207,2.0,3.0,26.44444465637207,1,24.44445037841797,24.44444465637207,2.0,3.0,26.44444465637207,0
358,2,358,359,24.162364959716797,24.16666603088379,2.0,1.0,26.16666603088379,0,26.869441986083984,23.88888931274414,2.0,1.0,25.88888931274414,1,24.162364959716797,24.16666603088379,2.0,1.0,26.16666603088379,0
358,3,358,359,23.88889503479004,23.88888931274414,2.0,2.0,25.88888931274414,0,27.75170135498047,23.88888931274414,2.0,2.0,25.88888931274414,1,23.88889503479004,23.88888931274414,2.0,2.0,25.88888931274414,0
359,1,359,360,24.444456100463867,24.44444465637207,2.0,3.0,26.44444465637207,0,31.108150482177734,24.44444465637207,2.0,3.0,26.44444465637207,1,24.444456100463867,24.44444465637207,2.0,3.0,26.44444465637207,0
359,2,359,360,24.32982635498047,24.33333396911621,2.0,1.0,26.33333396911621,0,26.165672302246094,24.16666603088379,2.0,1.0,26.16666603088379,0,24.32982635498047,24.33333396911621,2.0,1.0,26.33333396911621,0
359,3,359,360,24.427560806274414,24.44444465637207,2.0,2.0,26.44444465637207,0,27.433029174804688,23.88888931274414,2.0,2.0,25.88888931274414,1,24.427560806274414,24.44444465637207,2.0,2.0,26.44444465637207,0
360,1,360,361,23.372539520263672,23.27777862548828,2.0,3.0,25.27777862548828,0,31.643245697021484,24.44444465637207,2.0,3.0,26.44444465637207,1,23.372539520263672,23.27777862548828,2.0,3.0,25.27777862548828,0
360,2,360,361,23.892230987548828,23.88888931274414,2.0,1.0,25.88888931274414,0,26.415653228759766,24.33333396911621,2.0,1.0,26.33333396911621,1,23.892230987548828,23.88888931274414,2.0,1.0,25.88888931274414,0
360,3,360,361,24.444194793701172,24.44444465637207,2.0,2.0,26.44444465637207,0,27.079221725463867,24.44444465637207,2.0,2.0,26.44444465637207,1,24.444194793701172,24.44444465637207,2.0,2.0,26.44444465637207,0
361,1,361,362,22.26247787475586,22.22222137451172,2.0,3.0,24.22222137451172,0,31.40898895263672,23.27777862548828,2.0,3.0,25.27777862548828,1,22.26247787475586,22.22222137451172,2.0,3.0,24.22222137451172,0
361,2,361,362,24.162687301635742,24.16666603088379,2.0,1.0,26.16666603088379,0,26.21459197998047,23.88888931274414,2.0,1.0,25.88888931274414,1,24.162687301635742,24.16666603088379,2.0,1.0,26.16666603088379,0
361,3,361,362,24.44444465637207,24.44444465637207,2.0,2.0,26.44444465637207,0,26.894515991210938,24.44444465637207,2.0,2.0,26.44444465637207,1,24.44444465637207,24.44444465637207,2.0,2.0,26.44444465637207,0
362,1,362,363,22.223522186279297,22.22222137451172,2.0,3.0,24.22222137451172,0,31.37717056274414,22.22222137451172,2.0,3.0,24.22222137451172,1,22.223522186279297,22.22222137451172,2.0,3.0,24.22222137451172,0
362,2,362,363,24.868364334106445,25.0,2.0,1.0,27.0,0,26.31655502319336,24.16666603088379,2.0,1.0,26.16666603088379,1,24.868364334106445,25.0,2.0,1.0,27.0,0
362,3,362,363,24.44445037841797,24.44444465637207,2.0,2.0,26.44444465637207,0,26.660865783691406,24.44444465637207,2.0,2.0,26.44444465637207,1,24.44445037841797,24.44444465637207,2.0,2.0,26.44444465637207,0
363,1,363,364,22.222389221191406,22.22222137451172,2.0,3.0,24.22222137451172,0,31.072494506835938,22.22222137451172,2.0,3.0,24.22222137451172,1,22.222389221191406,22.22222137451172,2.0,3.0,24.22222137451172,0
363,2,363,364,24.9992618560791,25.0,2.0,1.0,27.0,0,26.39522361755371,25.0,2.0,1.0,27.0,0,24.9992618560791,25.0,2.0,1.0,27.0,0
363,3,363,364,24.44440269470215,24.44444465637207,2.0,2.0,26.44444465637207,0,26.36931800842285,24.44444465637207,2.0,2.0,26.44444465637207,0,24.44440269470215,24.44444465637207,2.0,2.0,26.44444465637207,0
364,1,364,365,22.222225189208984,22.22222137451172,2.0,3.0,24.22222137451172,0,30.722320556640625,22.22222137451172,2.0,3.0,24.22222137451172,1,22.222225189208984,22.22222137451172,2.0,3.0,24.22222137451172,0
364,2,364,365,24.999385833740234,25.0,2.0,1.0,27.0,0,26.291959762573242,25.0,2.0,1.0,27.0,0,24.999385833740234,25.0,2.0,1.0,27.0,0
364,3,364,365,24.44435691833496,24.44444465637207,2.0,2.0,26.44444465637207,0,26.067703247070312,24.44444465637207,2.0,2.0,26.44444465637207,0,24.44435691833496,24.44444465637207,2.0,2.0,26.44444465637207,0
365,1,365,366,22.22223663330078,22.22222137451172,2.0,3.0,24.22222137451172,0,30.369220733642578,22.22222137451172,2.0,3.0,24.22222137451172,1,22.22223663330078,22.22222137451172,2.0,3.0,24.22222137451172,0
365,2,365,366,24.99933433532715,25.0,2.0,1.0,27.0,0,26.060077667236328,25.0,2.0,1.0,27.0,0,24.99933433532715,25.0,2.0,1.0,27.0,0
365,3,365,366,24.444379806518555,24.44444465637207,2.0,2.0,26.44444465637207,0,25.78632926940918,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444379806518555,24.44444465637207,2.0,2.0,26.44444465637207,0
366,1,366,367,22.222232818603516,22.22222137451172,2.0,3.0,24.22222137451172,0,30.039997100830078,22.22222137451172,2.0,3.0,24.22222137451172,1,22.222232818603516,22.22222137451172,2.0,3.0,24.22222137451172,0
366,2,366,367,24.997745513916016,25.0,2.0,1.0,27.0,0,25.770065307617188,25.0,2.0,1.0,27.0,0,24.997745513916016,25.0,2.0,1.0,27.0,0
366,3,366,367,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0,25.543838500976562,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0
367,1,367,368,22.276880264282227,22.27777862548828,2.0,3.0,24.27777862548828,0,30.100738525390625,22.22222137451172,2.0,3.0,24.22222137451172,1,22.276880264282227,22.27777862548828,2.0,3.0,24.27777862548828,0
367,2,367,368,24.997650146484375,25.0,2.0,1.0,27.0,0,26.043289184570312,25.0,2.0,1.0,27.0,0,24.997650146484375,25.0,2.0,1.0,27.0,0
367,3,367,368,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0,25.637184143066406,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0
368,1,368,369,22.75835418701172,22.77777862548828,2.0,3.0,24.77777862548828,0,29.926288604736328,22.27777862548828,2.0,3.0,24.27777862548828,1,22.75835418701172,22.77777862548828,2.0,3.0,24.77777862548828,0
368,2,368,369,24.997793197631836,25.0,2.0,1.0,27.0,0,25.951644897460938,25.0,2.0,1.0,27.0,0,24.997793197631836,25.0,2.0,1.0,27.0,0
368,3,368,369,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0,25.796703338623047,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0
369,1,369,370,24.376161575317383,24.44444465637207,2.0,2.0,26.44444465637207,0,30.353313446044922,22.77777862548828,2.0,3.0,24.77777862548828,1,24.376161575317383,24.44444465637207,2.0,2.0,26.44444465637207,0
369,2,369,370,24.997745513916016,25.0,2.0,1.0,27.0,0,26.47136688232422,25.0,2.0,1.0,27.0,0,24.997745513916016,25.0,2.0,1.0,27.0,0
369,3,369,370,23.948823928833008,23.94444465637207,2.0,2.0,25.94444465637207,0,25.993316650390625,24.44444465637207,2.0,2.0,26.44444465637207,0,23.948823928833008,23.94444465637207,2.0,2.0,25.94444465637207,0
370,1,370,371,24.444320678710938,24.44444465637207,2.0,2.0,26.44444465637207,0,30.475868225097656,24.44444465637207,2.0,2.0,26.44444465637207,1,24.444320678710938,24.44444465637207,2.0,2.0,26.44444465637207,0
370,2,370,371,24.997621536254883,25.0,2.0,1.0,27.0,0,26.64640998840332,25.0,2.0,1.0,27.0,0,24.997621536254883,25.0,2.0,1.0,27.0,0
370,3,370,371,23.889333724975586,23.88888931274414,2.0,2.0,25.88888931274414,0,26.0484676361084,23.94444465637207,2.0,2.0,25.94444465637207,1,23.889333724975586,23.88888931274414,2.0,2.0,25.88888931274414,0
371,1,371,372,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0,30.911571502685547,24.44444465637207,2.0,2.0,26.44444465637207,1,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0
371,2,371,372,24.996904373168945,25.0,2.0,1.0,27.0,0,27.256261825561523,25.0,2.0,1.0,27.0,1,24.996904373168945,25.0,2.0,1.0,27.0,0
371,3,371,372,23.888896942138672,23.88888931274414,2.0,2.0,25.88888931274414,0,26.266664505004883,23.88888931274414,2.0,2.0,25.88888931274414,1,23.888896942138672,23.88888931274414,2.0,2.0,25.88888931274414,0
372,1,372,373,24.44445037841797,24.44444465637207,2.0,3.0,26.44444465637207,0,31.267772674560547,24.44444465637207,2.0,2.0,26.44444465637207,1,24.44445037841797,24.44444465637207,2.0,3.0,26.44444465637207,0
372,2,372,373,24.995744705200195,25.0,2.0,1.0,27.0,0,27.777099609375,25.0,2.0,1.0,27.0,1,24.995744705200195,25.0,2.0,1.0,27.0,0
